gene_id,ctrl_1,ctrl_2,ctrl_3,treat_1,treat_2,treat_3
ENSG00018887,71,57,62,329,51,34
ENSG00018888,3,1,5,1,2,3
ENSG00018889,74,118,162,290,450,244
ENSG00018890,673,955,817,3948,1056,1015
ENSG00018891,520,371,989,2348,450,681
ENSG00018892,55,56,38,197,47,26
ENSG00018893,42,20,36,78,13,17
ENSG00018894,211,121,148,749,504,239
ENSG00018895,34,27,58,164,67,66
ENSG00018896,33,21,9,53,7,14
ENSG00018897,5,10,6,9,5,4
ENSG00018898,1141,1535,1643,3577,792,1576
ENSG00018899,4,3,6,3,1,1
ENSG00018900,218,256,248,2614,727,423
ENSG00018901,26,24,27,59,32,23
ENSG00018902,383,302,701,1252,672,502
ENSG00018903,67,83,133,178,85,47
ENSG00018904,25,28,54,51,20,20
ENSG00018905,56,18,39,45,28,12
ENSG00018906,180,140,152,447,161,154
ENSG00018907,15,28,27,187,55,34
ENSG00018908,29,30,18,65,21,14
ENSG00018909,16,16,35,78,44,18
ENSG00018910,190,185,374,517,334,506
ENSG00018911,222,180,188,445,361,319
ENSG00018912,81,91,64,629,155,237
ENSG00018913,205,260,300,352,90,79
ENSG00018914,1367,1368,1109,4047,2169,2294
ENSG00018915,1499,1160,1334,6139,1639,1265
ENSG00018916,44,33,32,62,36,35
ENSG00018917,66,52,119,419,85,127
ENSG00018918,18,23,23,56,36,28
ENSG00018919,99,71,101,178,86,113
ENSG00018920,1309,1249,814,1916,408,579
ENSG00018921,441,572,806,1812,633,694
ENSG00018922,10,1,12,12,13,5
ENSG00018923,10,9,6,17,9,10
ENSG00018924,82,46,117,93,114,27
ENSG00018925,25,26,81,166,93,43
ENSG00018926,63,90,89,181,114,98
ENSG00018927,136,100,118,728,149,61
ENSG00018928,61,28,57,89,65,83
ENSG00018929,429,216,426,820,383,180
ENSG00018930,33,10,15,64,9,18
ENSG00018931,167,114,213,211,133,178
ENSG00018932,157,30,161,765,365,508
ENSG00018933,212,70,142,118,77,85
ENSG00018934,13,10,31,51,36,25
ENSG00018935,53,58,80,162,86,37
ENSG00018936,1,0,7,11,2,7
ENSG00018937,311,122,260,409,197,180
ENSG00018938,47,106,112,174,240,227
ENSG00018939,110,204,315,368,258,274
ENSG00018940,10,11,18,17,6,11
ENSG00018941,27,8,41,1004,119,81
ENSG00018942,11,3,19,44,14,3
ENSG00018943,346,677,263,528,333,212
ENSG00018944,44,50,76,98,51,58
ENSG00018945,145,179,86,503,102,187
ENSG00018946,1362,381,1159,5257,947,1551
ENSG00018947,45,34,56,262,61,109
ENSG00018948,40,29,29,29,18,18
ENSG00018949,18,15,13,53,7,4
ENSG00018950,15,12,26,42,30,24
ENSG00018951,14,67,99,124,95,40
ENSG00018952,50,53,55,95,116,96
ENSG00018953,109,193,136,233,218,164
ENSG00018954,10,13,24,15,6,6
ENSG00018955,9,10,7,35,8,10
ENSG00018956,10,8,13,16,9,13
ENSG00018957,106,196,572,759,254,340
ENSG00018958,150,291,91,389,160,287
ENSG00018959,176,87,68,172,68,146
ENSG00018960,2103,1277,3121,6665,1340,1212
ENSG00018961,48,17,38,93,37,11
ENSG00018962,1200,1483,1713,1817,2030,1074
ENSG00018963,3,3,2,7,5,1
ENSG00018964,48,54,151,215,50,83
ENSG00018965,178,109,53,390,142,68
ENSG00018966,0,1,2,7,3,3
ENSG00018967,172,79,112,186,79,119
ENSG00018968,3,5,1,3,1,2
ENSG00018969,71,70,126,179,67,97
ENSG00018970,10,12,11,22,7,17
ENSG00018971,12,10,13,42,16,8
ENSG00018972,1771,4352,2638,7611,3401,3608
ENSG00018973,4,7,6,6,1,0
ENSG00018974,181,104,152,188,49,39
ENSG00018975,4,0,1,3,0,1
ENSG00018976,98,34,62,323,56,73
ENSG00018977,56,42,85,112,44,31
ENSG00018978,117,151,291,929,152,256
ENSG00018979,279,272,376,172,207,163
ENSG00018980,7,13,1,20,9,7
ENSG00018981,143,154,66,167,80,87
ENSG00018982,7,4,3,10,2,2
ENSG00018983,384,329,584,893,399,303
ENSG00018984,89,108,174,278,31,68
ENSG00018985,1064,1040,2240,2213,615,784
ENSG00018986,177,195,308,251,251,154
ENSG00018987,20,21,50,59,28,35
ENSG00018988,46,35,13,85,23,26
ENSG00018989,10,7,7,5,9,3
ENSG00018990,15,11,25,8,7,11
ENSG00018991,36,33,135,21,9,22
ENSG00018992,25,31,16,54,5,22
ENSG00018993,38,62,54,348,196,134
ENSG00018994,33,11,26,62,17,11
ENSG00018995,1,0,1,2,0,0
ENSG00018996,40,38,30,112,7,17
ENSG00018997,2,0,2,4,0,0
ENSG00018998,2469,2046,3812,5971,3403,1665
ENSG00018999,49,31,21,185,70,30
ENSG00019000,63,50,100,217,88,71
ENSG00019001,16,6,6,25,7,9
ENSG00019002,10,16,4,118,29,19
ENSG00019003,103,57,118,156,52,35
ENSG00019004,14,13,18,49,21,28
ENSG00019005,18,4,22,44,18,8
ENSG00019006,7,8,25,26,17,24
ENSG00019007,64,26,90,56,10,30
ENSG00019008,552,599,828,3429,959,1272
ENSG00019009,29,39,64,72,24,36
ENSG00019010,87,54,85,319,131,56
ENSG00019011,58,57,52,59,94,73
ENSG00019012,2,6,2,9,0,4
ENSG00019013,9,13,8,31,14,10
ENSG00019014,79,45,129,378,39,120
ENSG00019015,119,69,70,189,36,66
ENSG00019016,5,4,3,17,9,1
ENSG00019017,237,213,208,333,124,109
ENSG00019018,36,62,106,125,45,27
ENSG00019019,2,2,6,16,3,3
ENSG00019020,12,21,36,75,15,41
ENSG00019021,72,104,143,191,112,93
ENSG00019022,186,278,161,275,134,64
ENSG00019023,7,4,4,16,11,4
ENSG00019024,553,458,828,1971,310,296
ENSG00019025,14,18,13,34,8,8
ENSG00019026,13,13,25,29,21,27
ENSG00019027,2,5,6,39,12,4
ENSG00019028,31,7,16,43,12,32
ENSG00019029,69,57,108,266,98,87
ENSG00019030,22,18,56,98,19,45
ENSG00019031,163,120,73,274,139,265
ENSG00019032,2688,1566,1788,3058,1633,1816
ENSG00019033,66,63,82,245,84,46
ENSG00019034,198,137,221,926,193,193
ENSG00019035,49,28,6,33,35,43
ENSG00019036,270,75,171,614,122,302
ENSG00019037,160,144,407,503,375,316
ENSG00019038,183,282,609,1061,663,535
ENSG00019039,30,22,53,76,15,9
ENSG00019040,243,52,152,325,126,112
ENSG00019041,80,60,85,139,71,42
ENSG00019042,83,49,57,62,65,66
ENSG00019043,21,31,33,88,21,33
ENSG00019044,79,68,56,337,61,49
ENSG00019045,44,109,91,57,45,42
ENSG00019046,4,9,12,21,9,6
ENSG00019047,2,1,1,2,0,4
ENSG00019048,69,95,108,85,68,64
ENSG00019049,86,52,51,225,35,65
ENSG00019050,45,61,65,133,48,41
ENSG00019051,1,6,7,14,1,5
ENSG00019052,17,17,10,20,13,8
ENSG00019053,0,0,0,2,1,1
ENSG00019054,9,4,11,53,9,10
ENSG00019055,1776,1136,3916,3990,1108,2179
ENSG00019056,76,79,106,100,36,148
ENSG00019057,524,223,437,1780,543,860
ENSG00019058,11,7,19,52,21,43
ENSG00019059,4,5,28,63,6,9
ENSG00019060,1504,1624,1030,6012,2331,1036
ENSG00019061,36,22,20,29,4,8
ENSG00019062,18,7,10,4,4,4
ENSG00019063,1008,1806,1141,5475,1974,1666
ENSG00019064,3,1,1,1,0,0
ENSG00019065,1086,587,1406,3011,1196,1196
ENSG00019066,139,118,119,397,58,25
ENSG00019067,18,13,20,17,10,11
ENSG00019068,8,10,13,34,12,12
ENSG00019069,4,7,15,33,20,14
ENSG00019070,18,12,19,39,8,5
ENSG00019071,278,408,284,490,563,181
ENSG00019072,41,94,99,878,426,233
ENSG00019073,120,40,45,68,29,42
ENSG00019074,7,3,8,3,5,4
ENSG00019075,179,33,53,89,111,40
ENSG00019076,312,82,221,774,143,153
ENSG00019077,28,22,42,138,64,96
ENSG00019078,4,4,10,32,1,10
ENSG00019079,155,109,268,471,141,115
ENSG00019080,82,37,130,166,96,48
ENSG00019081,39,10,11,25,22,28
ENSG00019082,6,3,1,7,8,4
ENSG00019083,48,28,87,69,41,21
ENSG00019084,191,60,115,319,36,32
ENSG00019085,4,1,0,7,2,4
ENSG00019086,31,12,21,114,16,17
ENSG00019087,241,105,321,492,286,132
ENSG00019088,8,2,7,15,0,9
ENSG00019089,9,7,22,12,3,2
ENSG00019090,203,199,213,284,143,167
ENSG00019091,19,21,24,12,3,13
ENSG00019092,216,154,83,517,421,222
ENSG00019093,217,144,229,434,92,102
ENSG00019094,15,6,25,79,10,17
ENSG00019095,8,6,9,37,3,12
ENSG00019096,117,55,133,654,194,276
ENSG00019097,18,19,15,55,24,19
ENSG00019098,13,5,24,52,15,19
ENSG00019099,145,125,151,411,170,39
ENSG00019100,60,46,88,429,100,136
ENSG00019101,15,34,17,69,32,19
ENSG00019102,49,109,132,200,86,74
ENSG00019103,5,7,14,30,6,7
ENSG00019104,28,49,23,126,22,21
ENSG00019105,43,31,38,74,31,11
ENSG00019106,1,2,1,4,0,0
ENSG00019107,226,192,169,826,122,421
ENSG00019108,15,16,12,23,5,4
ENSG00019109,40,25,63,69,22,29
ENSG00019110,77,124,121,380,56,38
ENSG00019111,107,74,68,208,47,57
ENSG00019112,156,62,49,45,34,61
ENSG00019113,38,19,16,139,71,31
ENSG00019114,50,34,86,45,8,24
ENSG00019115,115,81,97,122,132,30
ENSG00019116,8,10,20,31,21,14
ENSG00019117,84,181,136,319,213,204
ENSG00019118,145,38,110,236,54,66
ENSG00019119,3,2,2,11,2,4
ENSG00019120,50,37,17,118,58,26
ENSG00019121,111,230,233,640,65,209
ENSG00019122,15,14,19,32,17,13
ENSG00019123,207,204,109,212,238,163
ENSG00019124,41,38,48,104,74,71
ENSG00019125,452,703,375,1278,744,477
ENSG00019126,805,907,377,3583,1304,1026
ENSG00019127,1310,1042,2531,4986,1910,347
ENSG00019128,184,176,174,373,148,96
ENSG00019129,614,255,1054,2433,563,905
ENSG00019130,3539,2742,7090,28581,5572,3665
ENSG00019131,41,60,45,153,56,84
ENSG00019132,269,420,535,1166,554,304
ENSG00019133,311,291,892,1367,331,610
ENSG00019134,64,155,152,307,121,220
ENSG00019135,1174,1303,693,4514,2365,1212
ENSG00019136,122,20,102,193,82,41
ENSG00019137,2,8,11,22,7,3
ENSG00019138,10,10,4,7,8,6
ENSG00019139,31,72,31,136,27,33
ENSG00019140,36,51,17,35,37,56
ENSG00019141,36,45,50,45,34,30
ENSG00019142,51,64,71,159,66,36
ENSG00019143,4,6,8,29,9,6
ENSG00019144,29,10,15,72,40,31
ENSG00019145,1280,1681,1357,3547,1249,638
ENSG00019146,53,78,110,257,44,70
ENSG00019147,84,90,89,135,65,44
ENSG00019148,45,22,42,261,131,61
ENSG00019149,39,62,83,758,183,150
ENSG00019150,5,9,11,49,9,14
ENSG00019151,1689,742,879,210,197,103
ENSG00019152,420,419,659,1045,261,148
ENSG00019153,44,25,59,167,66,88
ENSG00019154,15,12,29,163,15,74
ENSG00019155,60,67,172,246,134,43
ENSG00019156,5,6,16,59,8,11
ENSG00019157,16,25,29,44,15,29
ENSG00019158,373,318,645,335,77,188
ENSG00019159,67,33,119,82,139,74
ENSG00019160,6,11,14,51,23,21
ENSG00019161,4,3,1,2,3,4
ENSG00019162,118,68,141,464,219,147
ENSG00019163,90,27,93,335,151,144
ENSG00019164,0,3,4,0,0,1
ENSG00019165,2,2,4,17,8,4
ENSG00019166,6,5,7,9,25,13
ENSG00019167,30,26,34,76,30,13
ENSG00019168,592,365,318,1145,706,564
ENSG00019169,31,45,70,101,68,30
ENSG00019170,90,57,192,90,63,59
ENSG00019171,1536,369,612,1316,346,515
ENSG00019172,27,13,10,22,11,10
ENSG00019173,37,57,22,103,45,35
ENSG00019174,14,15,14,62,26,26
ENSG00019175,118,107,83,519,181,304
ENSG00019176,427,273,402,740,409,364
ENSG00019177,22,20,31,18,12,11
ENSG00019178,291,136,280,674,145,208
ENSG00019179,1004,1230,1078,1371,214,921
ENSG00019180,23,21,28,53,31,12
ENSG00019181,23,13,10,50,22,13
ENSG00019182,356,199,288,551,268,345
ENSG00019183,48,18,64,90,18,12
ENSG00019184,0,3,4,7,1,1
ENSG00019185,91,38,56,314,51,89
ENSG00019186,6,13,19,32,4,11
ENSG00019187,3,4,5,16,5,3
ENSG00019188,31,84,68,230,151,119
ENSG00019189,3,1,10,10,6,6
ENSG00019190,25,3,13,39,10,13
ENSG00019191,173,85,143,519,248,137
ENSG00019192,24,15,50,53,33,28
ENSG00019193,73,29,87,188,219,106
ENSG00019194,162,122,211,403,81,119
ENSG00019195,205,270,330,1253,688,376
ENSG00019196,340,332,285,202,106,312
ENSG00019197,1,4,2,4,3,3
ENSG00019198,105,29,55,260,86,111
ENSG00019199,3,3,7,9,2,3
ENSG00019200,66,132,318,208,111,128
ENSG00019201,18,7,35,54,13,11
ENSG00019202,241,182,200,2491,717,631
ENSG00019203,12,12,6,130,22,23
ENSG00019204,6,3,5,10,1,1
ENSG00019205,216,36,86,513,168,67
ENSG00019206,10,8,18,38,14,7
ENSG00019207,62,34,36,107,47,53
ENSG00019208,4,1,4,17,4,0
ENSG00019209,530,680,243,1680,480,449
ENSG00019210,112,100,185,271,147,47
ENSG00019211,391,394,376,734,277,453
ENSG00019212,176,243,130,1211,249,233
ENSG00019213,19,18,22,31,9,11
ENSG00019214,56,49,62,251,51,43
ENSG00019215,2316,1366,2242,5445,1678,1312
ENSG00019216,11,42,21,68,36,19
ENSG00019217,22,15,59,74,26,12
ENSG00019218,105,86,60,177,81,36
ENSG00019219,46,83,66,158,43,101
ENSG00019220,1764,2457,1610,6023,821,1164
ENSG00019221,235,344,256,925,272,254
ENSG00019222,39,7,19,94,8,23
ENSG00019223,11,23,32,188,49,16
ENSG00019224,39,57,120,183,172,98
ENSG00019225,20,16,32,95,48,9
ENSG00019226,215,172,265,1154,456,274
ENSG00019227,8,12,26,46,27,29
ENSG00019228,1395,1505,425,2083,508,754
ENSG00019229,94,36,74,82,58,39
ENSG00019230,71,119,90,505,128,102
ENSG00019231,91,69,108,224,31,95
ENSG00019232,198,69,45,198,49,118
ENSG00019233,12,17,12,75,9,10
ENSG00019234,50,53,122,228,69,184
ENSG00019235,19,8,23,38,22,15
ENSG00019236,576,283,273,2385,449,1401
ENSG00019237,3,2,4,3,8,2
ENSG00019238,53,69,72,102,75,43
ENSG00019239,88,131,234,635,298,219
ENSG00019240,89,18,75,249,118,192
ENSG00019241,172,58,246,690,162,272
ENSG00019242,0,5,2,3,2,4
ENSG00019243,71,129,102,236,65,98
ENSG00019244,34,41,74,253,65,58
ENSG00019245,9,7,9,13,5,11
ENSG00019246,20,11,50,65,40,41
ENSG00019247,18,27,9,51,58,43
ENSG00019248,44,17,64,117,28,10
ENSG00019249,47,23,16,62,31,8
ENSG00019250,28,59,26,19,13,17
ENSG00019251,3827,6193,8307,8056,1139,7500
ENSG00019252,273,168,232,760,570,328
ENSG00019253,19,45,22,49,46,76
ENSG00019254,351,262,1207,2557,908,1273
ENSG00019255,808,1350,2140,3517,1146,532
ENSG00019256,1,2,7,4,2,4
ENSG00019257,6,8,7,6,5,0
ENSG00019258,30,39,32,31,13,11
ENSG00019259,7,2,10,20,12,8
ENSG00019260,158,84,117,476,113,175
ENSG00019261,21,20,31,36,16,20
ENSG00019262,51,56,84,197,86,49
ENSG00019263,35,28,66,79,23,51
ENSG00019264,9,10,14,10,7,12
ENSG00019265,1,3,3,18,4,5
ENSG00019266,14,8,7,73,15,6
ENSG00019267,1141,1186,1703,2327,1091,942
ENSG00019268,14,10,31,63,14,16
ENSG00019269,17,24,36,137,92,44
ENSG00019270,17,8,15,32,12,3
ENSG00019271,11,13,12,36,9,9
ENSG00019272,22,24,19,158,62,57
ENSG00019273,76,17,40,117,38,56
ENSG00019274,28,48,81,102,100,45
ENSG00019275,37,42,38,50,31,20
ENSG00019276,7,3,6,12,8,2
ENSG00019277,10,16,14,13,2,8
ENSG00019278,84,113,27,78,47,42
ENSG00019279,2,5,14,44,7,9
ENSG00019280,5,3,8,9,3,1
ENSG00019281,11,2,5,1,1,2
ENSG00019282,10,0,4,87,26,3
ENSG00019283,58,79,66,106,64,30
ENSG00019284,16,28,40,80,16,26
ENSG00019285,12,14,19,67,10,21
ENSG00019286,32,25,32,74,54,52
ENSG00019287,17,10,18,36,14,6
ENSG00019288,23,15,25,165,39,95
ENSG00019289,2,10,11,64,7,5
ENSG00019290,1,1,0,2,0,0
ENSG00019291,16,17,37,36,13,5
ENSG00019292,283,253,319,317,392,249
ENSG00019293,20,21,19,145,38,51
ENSG00019294,87,86,62,268,52,111
ENSG00019295,439,140,140,623,478,1105
ENSG00019296,180,201,291,247,404,132
ENSG00019297,1,0,3,1,1,0
ENSG00019298,9,11,26,53,14,21
ENSG00019299,289,607,160,483,307,171
ENSG00019300,90,79,77,461,104,110
ENSG00019301,259,200,238,545,106,215
ENSG00019302,132,253,247,377,124,142
ENSG00019303,152,160,254,451,141,107
ENSG00019304,8,10,22,51,37,34
ENSG00019305,6,2,1,4,1,1
ENSG00019306,101,99,122,909,293,236
ENSG00019307,8,8,16,22,7,36
ENSG00019308,1084,1175,2019,3621,657,303
ENSG00019309,275,122,143,254,89,80
ENSG00019310,47,25,56,95,65,28
ENSG00019311,25,22,22,81,17,6
ENSG00019312,18,21,23,84,39,19
ENSG00019313,231,346,202,281,179,112
ENSG00019314,425,885,1031,2459,671,530
ENSG00019315,29,19,24,115,11,44
ENSG00019316,8,28,27,30,14,27
ENSG00019317,32,10,15,32,7,5
ENSG00019318,5,9,11,32,11,6
ENSG00019319,37,75,188,802,157,124
ENSG00019320,29,26,21,135,66,16
ENSG00019321,19,34,38,70,13,21
ENSG00019322,84,33,134,170,100,98
ENSG00019323,262,114,161,177,49,180
ENSG00019324,139,92,55,310,352,229
ENSG00019325,186,143,71,406,92,142
ENSG00019326,90,137,172,609,190,155
ENSG00019327,115,117,172,245,142,181
ENSG00019328,8,1,1,16,5,0
ENSG00019329,67,40,76,374,77,98
ENSG00019330,138,149,108,169,58,46
ENSG00019331,31,24,60,211,82,51
ENSG00019332,439,312,256,611,153,285
ENSG00019333,11,7,9,32,5,8
ENSG00019334,50,115,55,410,183,92
ENSG00019335,37,22,35,65,48,68
ENSG00019336,3102,2993,1760,13325,2900,5598
ENSG00019337,8,3,0,5,4,7
ENSG00019338,55,57,118,384,139,107
ENSG00019339,27,10,28,50,23,20
ENSG00019340,125,86,227,421,154,116
ENSG00019341,12,20,14,92,10,7
ENSG00019342,118,124,460,311,174,105
ENSG00019343,58,37,93,140,76,38
ENSG00019344,25,52,29,245,44,48
ENSG00019345,103,62,83,212,40,112
ENSG00019346,0,3,5,8,1,0
ENSG00019347,188,171,196,244,176,161
ENSG00019348,34,38,33,41,12,15
ENSG00019349,9,12,7,127,32,23
ENSG00019350,293,385,527,1598,347,363
ENSG00019351,32,26,28,161,72,50
ENSG00019352,211,151,213,982,283,317
ENSG00019353,31,25,15,67,14,21
ENSG00019354,138,116,175,423,133,99
ENSG00019355,41,69,73,155,39,27
ENSG00019356,45,33,16,61,24,11
ENSG00019357,39,69,29,96,39,45
ENSG00019358,56,58,117,224,94,51
ENSG00019359,204,162,192,1450,265,519
ENSG00019360,3,3,5,126,12,11
ENSG00019361,49,46,47,148,67,48
ENSG00019362,3,0,1,4,4,0
ENSG00019363,343,500,791,355,99,147
ENSG00019364,8,4,4,13,9,6
ENSG00019365,236,500,512,2328,953,666
ENSG00019366,1,0,2,6,4,1
ENSG00019367,356,298,516,1658,374,349
ENSG00019368,61,26,43,59,22,41
ENSG00019369,281,358,610,940,824,590
ENSG00019370,12,5,5,11,5,5
ENSG00019371,208,91,289,747,192,150
ENSG00019372,10,6,11,45,8,4
ENSG00019373,13,19,91,64,29,22
ENSG00019374,48,38,71,393,91,77
ENSG00019375,10,10,14,30,10,12
ENSG00019376,28,10,22,43,53,24
ENSG00019377,31,37,81,97,55,43
ENSG00019378,15,23,34,68,75,23
ENSG00019379,67,25,203,137,106,49
ENSG00019380,73,128,173,195,63,118
ENSG00019381,231,199,70,446,113,84
ENSG00019382,171,162,302,865,146,53
ENSG00019383,109,57,63,387,205,131
ENSG00019384,0,0,1,2,0,0
ENSG00019385,26,45,64,315,79,105
ENSG00019386,460,322,271,474,364,206
ENSG00019387,156,121,346,574,85,74
ENSG00019388,347,631,506,2158,2002,1854
ENSG00019389,23,25,61,62,21,7
ENSG00019390,69,49,59,152,26,56
ENSG00019391,88,109,37,240,106,99
ENSG00019392,491,293,689,761,345,241
ENSG00019393,74,102,73,321,85,83
ENSG00019394,16,35,36,47,36,46
ENSG00019395,206,104,211,918,294,227
ENSG00019396,1595,2898,3763,5535,3652,2369
ENSG00019397,52,77,70,89,68,44
ENSG00019398,12,1,19,30,20,14
ENSG00019399,85,85,153,141,109,48
ENSG00019400,423,781,678,2394,636,439
ENSG00019401,61,72,47,84,62,39
ENSG00019402,53,22,51,70,34,7
ENSG00019403,14,8,10,28,2,4
ENSG00019404,27,26,43,160,41,39
ENSG00019405,137,124,623,680,157,190
ENSG00019406,1243,1162,1914,1746,1932,447
ENSG00019407,431,467,254,1349,515,370
ENSG00019408,16,16,15,40,12,9
ENSG00019409,12,14,41,38,8,9
ENSG00019410,4,10,1,11,4,2
ENSG00019411,40,99,56,239,137,53
ENSG00019412,5,19,24,58,34,34
ENSG00019413,183,126,150,264,156,68
ENSG00019414,20,30,21,108,21,33
ENSG00019415,106,116,63,349,80,109
ENSG00019416,139,40,72,178,85,80
ENSG00019417,21,8,12,18,13,9
ENSG00019418,176,126,147,270,99,34
ENSG00019419,71,66,30,351,133,91
ENSG00019420,87,42,42,370,72,60
ENSG00019421,69,67,92,138,47,58
ENSG00019422,133,139,34,205,51,181
ENSG00019423,20,92,80,257,62,67
ENSG00019424,440,259,713,1151,1485,1145
ENSG00019425,2,2,2,14,2,3
ENSG00019426,15,22,47,95,16,37
ENSG00019427,403,308,414,1534,730,477
ENSG00019428,52,36,39,76,46,34
ENSG00019429,35,17,67,86,60,56
ENSG00019430,6,7,5,3,8,2
ENSG00019431,51,88,182,427,146,145
ENSG00019432,336,263,406,1213,563,443
ENSG00019433,47,91,42,236,115,88
ENSG00019434,461,420,237,883,271,201
ENSG00019435,202,151,143,448,279,134
ENSG00019436,102,343,288,587,268,178
ENSG00019437,64,80,147,329,118,82
ENSG00019438,43,51,70,335,95,78
ENSG00019439,5,4,8,35,6,5
ENSG00019440,10,7,11,34,18,12
ENSG00019441,397,268,658,1661,560,427
ENSG00019442,29,18,41,76,65,22
ENSG00019443,120,53,62,123,64,46
ENSG00019444,1,4,1,12,2,1
ENSG00019445,1709,1326,1782,2122,854,1621
ENSG00019446,114,163,164,240,44,60
ENSG00019447,7,5,12,12,1,5
ENSG00019448,87,78,44,166,95,67
ENSG00019449,12,11,20,22,6,5
ENSG00019450,15,45,9,106,28,37
ENSG00019451,333,308,412,1546,315,333
ENSG00019452,49,45,88,112,77,26
ENSG00019453,107,113,142,579,286,84
ENSG00019454,51,60,106,129,72,31
ENSG00019455,25,51,37,51,7,9
ENSG00019456,779,623,797,1090,320,457
ENSG00019457,0,0,1,1,0,0
ENSG00019458,22,42,25,122,31,17
ENSG00019459,970,615,1591,2190,1425,643
ENSG00019460,5,6,33,44,14,11
ENSG00019461,12,13,14,17,4,9
ENSG00019462,12,4,20,61,24,16
ENSG00019463,110,61,136,246,89,117
ENSG00019464,9,0,7,40,0,4
ENSG00019465,53,30,63,150,76,49
ENSG00019466,12,5,7,24,6,6
ENSG00019467,225,140,244,809,399,396
ENSG00019468,103,59,44,124,103,62
ENSG00019469,351,877,619,3950,959,503
ENSG00019470,83,75,74,129,30,31
ENSG00019471,1,4,3,10,4,3
ENSG00019472,16,18,13,40,29,12
ENSG00019473,10,14,8,69,34,15
ENSG00019474,211,82,93,329,120,126
ENSG00019475,103,150,49,688,121,183
ENSG00019476,55,29,133,137,77,49
ENSG00019477,24,25,24,68,21,14
ENSG00019478,196,225,270,541,230,143
ENSG00019479,204,238,477,1493,725,498
ENSG00019480,39,51,69,404,37,29
ENSG00019481,355,359,182,236,256,120
ENSG00019482,62,39,100,373,121,54
ENSG00019483,202,45,252,2043,290,251
ENSG00019484,7,19,16,44,36,8
ENSG00019485,71,176,184,676,173,111
ENSG00019486,61,30,96,207,100,54
ENSG00019487,4916,5061,2110,15896,4682,2966
ENSG00019488,20,29,64,52,26,37
ENSG00019489,548,606,1098,1498,736,611
ENSG00019490,9,7,7,18,9,4
ENSG00019491,123,76,193,87,41,44
ENSG00019492,2,6,4,10,4,1
ENSG00019493,126,111,174,307,217,130
ENSG00019494,56,41,71,116,22,32
ENSG00019495,76,82,33,215,30,71
ENSG00019496,30,39,50,71,31,27
ENSG00019497,4,9,7,16,7,3
ENSG00019498,250,204,324,751,347,301
ENSG00019499,31,27,27,72,17,6
ENSG00019500,11,2,3,24,3,3
ENSG00019501,13,15,68,84,36,45
ENSG00019502,43,41,71,159,93,52
ENSG00019503,29,12,32,27,9,22
ENSG00019504,24,53,83,87,24,17
ENSG00019505,47,45,41,71,45,25
ENSG00019506,8,9,6,21,14,1
ENSG00019507,85,25,87,97,95,49
ENSG00019508,31,30,25,62,7,9
ENSG00019509,160,230,231,1601,1310,431
ENSG00019510,295,544,412,742,164,386
ENSG00019511,229,321,157,586,540,384
ENSG00019512,135,236,189,865,210,329
ENSG00019513,4,5,4,3,6,2
ENSG00019514,149,294,202,574,145,78
ENSG00019515,3,0,4,4,2,0
ENSG00019516,6,25,25,25,22,24
ENSG00019517,88,57,179,257,86,75
ENSG00019518,10,8,6,27,7,7
ENSG00019519,113,340,471,1748,416,380
ENSG00019520,8,10,19,15,10,17
ENSG00019521,489,265,649,744,302,462
ENSG00019522,43,33,72,309,86,48
ENSG00019523,2,2,7,5,1,2
ENSG00019524,50,60,75,102,49,45
ENSG00019525,19,18,30,50,22,24
ENSG00019526,538,213,666,702,533,106
ENSG00019527,18,10,12,41,12,18
ENSG00019528,12,17,23,57,8,37
ENSG00019529,3,2,6,11,6,3
ENSG00019530,22,17,20,94,22,16
ENSG00019531,5,3,5,32,18,11
ENSG00019532,51,22,82,47,71,38
ENSG00019533,45,43,26,322,78,84
ENSG00019534,23,35,24,44,40,31
ENSG00019535,13,12,11,26,13,11
ENSG00019536,9,8,10,18,11,6
ENSG00019537,95,207,227,6819,758,1274
ENSG00019538,48,55,45,211,75,52
ENSG00019539,32,17,28,36,28,21
ENSG00019540,337,640,536,1002,550,320
ENSG00019541,356,262,551,2479,560,824
ENSG00019542,64,49,146,133,60,77
ENSG00019543,31,39,34,257,38,93
ENSG00019544,244,76,200,277,195,186
ENSG00019545,68,77,198,373,47,120
ENSG00019546,23,25,22,3,5,0
ENSG00019547,16,9,33,79,25,39
ENSG00019548,33,29,35,58,36,35
ENSG00019549,59,32,147,174,153,122
ENSG00019550,49,15,23,47,59,39
ENSG00019551,85,89,93,246,142,204
ENSG00019552,75,18,105,105,99,36
ENSG00019553,60,66,291,381,116,122
ENSG00019554,92,186,140,258,209,303
ENSG00019555,352,476,665,3132,628,706
ENSG00019556,44,28,42,44,6,17
ENSG00019557,5,1,0,1,4,0
ENSG00019558,2,4,1,4,3,4
ENSG00019559,135,124,99,690,572,136
ENSG00019560,24,8,15,92,8,22
ENSG00019561,628,462,687,3228,809,442
ENSG00019562,147,248,297,719,135,187
ENSG00019563,54,26,26,114,18,43
ENSG00019564,70,68,27,471,228,120
ENSG00019565,13,20,24,43,28,11
ENSG00019566,22,38,45,58,37,23
ENSG00019567,13,3,17,41,10,13
ENSG00019568,44,115,92,205,109,80
ENSG00019569,13,13,10,80,20,17
ENSG00019570,13,10,8,9,7,8
ENSG00019571,25,15,29,145,43,24
